cfg_buy_amount_min,cfg_buy_min_core_hits,cfg_buy_momentum_score_total,cfg_buy_strict_score_total,cfg_enable_buy_momentum,cfg_enable_buy_strict,cfg_enable_sell_break_ma5,cfg_enable_sell_drawdown,cfg_enable_sell_flip_loss,cfg_enable_sell_market_weak_drop,cfg_enable_sell_time_stop,cfg_enable_sell_trim,cfg_market_score_filter_min_avg,cfg_market_score_filter_min_ma5,cfg_max_single_position,cfg_sell_drawdown_threshold,cfg_sell_drawdown_threshold_mid,cfg_sell_market_drop_threshold,cfg_sell_market_score_threshold,error,passed_constraints,run_id,stage_name,status,summary_available_signal_days,summary_avg_holding_days,summary_benchmark_return,summary_buy_count,summary_buy_execution_blocked,summary_buy_execution_blocked_breakdown,summary_end_date,summary_excess_return,summary_final_nav,summary_initial_capital,summary_market_filter_blocked_buy_signals,summary_market_filter_blocked_days,summary_market_score_filter_min_avg,summary_market_score_filter_min_ma5,summary_max_drawdown,summary_run_id,summary_selected_buy_signal_count,summary_sell_count,summary_sell_execution_deferred,summary_sell_execution_deferred_breakdown,summary_signal_count,summary_start_date,summary_total_return,summary_trade_count,summary_win_rate,trial_id
600000000.0,4,60,70,True,True,False,True,True,False,True,False,35,36,0.3,0.07,0.06,-3.5,38,,1,481,refine,completed,114,10.14,0.01845,14,0,{},2026-03-19,0.169894,1188344.2841,1000000.0,5,5,35.0,36.0,0.110533,481,16,14,7,"{'limit_down': 1, 'missing': 6}",38,2025-10-09,0.188344,28,0.5,85
500000000.0,3,60,72,True,True,False,True,True,False,True,False,36,35,0.3,0.07,0.05,-3.5,36,,1,482,refine,completed,114,11.19,0.01845,17,0,{},2026-03-19,0.069849,1088299.3892,1000000.0,15,13,36.0,35.0,0.139972,482,22,16,13,"{'limit_down': 1, 'missing': 12}",52,2025-10-09,0.088299,33,0.4375,86
600000000.0,3,62,72,True,True,False,True,True,False,True,False,35,35,0.29,0.07,0.06,-3.0,37,,1,483,refine,completed,114,12.36,0.01845,14,0,{},2026-03-19,0.084373,1102822.7582,1000000.0,9,8,35.0,35.0,0.127752,483,25,14,13,"{'limit_down': 1, 'missing': 12}",76,2025-10-09,0.102823,28,0.428571,87
550000000.0,3,60,70,True,True,False,True,True,False,True,False,36,36,0.3,0.07,0.06,-3.5,36,,1,484,refine,completed,114,13.64,0.01845,14,0,{},2026-03-19,0.217243,1235692.5581,1000000.0,14,12,36.0,36.0,0.110603,484,18,14,7,"{'limit_down': 1, 'missing': 6}",45,2025-10-09,0.235693,28,0.571429,88
550000000.0,4,62,74,True,True,False,True,True,False,True,False,36,35,0.29,0.07,0.06,-3.5,37,,1,485,refine,completed,114,13.08,0.01845,13,0,{},2026-03-19,0.134004,1152453.8577,1000000.0,4,4,36.0,35.0,0.108229,485,15,13,7,"{'limit_down': 1, 'missing': 6}",54,2025-10-09,0.152454,26,0.538462,89
550000000.0,3,60,70,True,True,False,True,True,False,True,False,35,35,0.3,0.06,0.05,-3.0,37,,1,486,refine,completed,114,11.93,0.01845,15,0,{},2026-03-19,0.145726,1164175.6997,1000000.0,13,11,35.0,35.0,0.14169,486,19,14,13,"{'limit_down': 1, 'missing': 12}",46,2025-10-09,0.164176,29,0.571429,90
550000000.0,3,60,68,True,True,False,True,True,False,True,False,37,37,0.29,0.05,0.05,-3.0,38,,1,487,refine,completed,114,9.33,0.01845,15,0,{},2026-03-19,0.013085,1031535.4928,1000000.0,17,15,37.0,37.0,0.121299,487,23,15,7,"{'limit_down': 1, 'missing': 6}",87,2025-10-09,0.031535,30,0.333333,91
600000000.0,3,62,68,True,True,False,True,True,False,True,False,36,36,0.29,0.05,0.06,-3.0,38,,1,488,refine,completed,114,12.54,0.01845,13,0,{},2026-03-19,0.080886,1099336.1986,1000000.0,10,9,36.0,36.0,0.13051,488,24,13,7,"{'limit_down': 1, 'missing': 6}",74,2025-10-09,0.099336,26,0.384615,92
550000000.0,4,62,68,True,True,False,True,True,False,True,False,36,35,0.3,0.05,0.05,-3.5,37,,1,489,refine,completed,114,10.57,0.01845,14,0,{},2026-03-19,0.125826,1144276.0015,1000000.0,4,4,36.0,35.0,0.138969,489,18,14,7,"{'limit_down': 1, 'missing': 6}",60,2025-10-09,0.144276,28,0.428571,93
550000000.0,4,60,70,True,True,False,True,True,False,True,False,37,35,0.3,0.05,0.05,-3.0,37,,1,490,refine,completed,114,13.08,0.01845,12,0,{},2026-03-19,0.166468,1184917.7697,1000000.0,6,6,37.0,35.0,0.11596,490,16,12,13,"{'limit_down': 1, 'missing': 12}",41,2025-10-09,0.184918,24,0.583333,94
600000000.0,4,60,68,True,True,False,True,True,False,True,False,36,36,0.3,0.05,0.05,-3.0,37,,1,491,refine,completed,114,9.79,0.01845,14,0,{},2026-03-19,0.180456,1198906.1164,1000000.0,5,5,36.0,36.0,0.10592,491,18,14,7,"{'limit_down': 1, 'missing': 6}",41,2025-10-09,0.198906,28,0.5,95
600000000.0,4,60,70,True,True,False,True,True,False,True,False,37,37,0.3,0.06,0.05,-3.0,37,,1,492,refine,completed,114,10.08,0.01845,13,0,{},2026-03-19,0.123632,1142082.0902,1000000.0,7,7,37.0,37.0,0.105291,492,16,13,7,"{'limit_down': 1, 'missing': 6}",42,2025-10-09,0.142082,26,0.538462,96
600000000.0,4,60,70,True,True,False,True,True,False,True,False,36,35,0.3,0.06,0.05,-3.5,37,,1,493,refine,completed,114,9.79,0.01845,14,0,{},2026-03-19,0.180456,1198906.1164,1000000.0,5,5,36.0,35.0,0.10592,493,18,14,7,"{'limit_down': 1, 'missing': 6}",41,2025-10-09,0.198906,28,0.5,97
600000000.0,4,60,70,True,True,False,True,True,False,True,False,37,35,0.29,0.05,0.06,-3.0,37,,1,494,refine,completed,114,11.91,0.01845,11,0,{},2026-03-19,0.166422,1184871.862,1000000.0,6,6,37.0,35.0,0.101833,494,16,11,7,"{'limit_down': 1, 'missing': 6}",38,2025-10-09,0.184872,22,0.636364,98
550000000.0,3,60,70,True,True,False,True,True,False,True,False,36,35,0.29,0.06,0.05,-3.5,38,,1,495,refine,completed,114,10.47,0.01845,16,0,{},2026-03-19,0.125052,1143502.1299,1000000.0,13,11,36.0,35.0,0.144892,495,21,15,13,"{'limit_down': 1, 'missing': 12}",47,2025-10-09,0.143502,31,0.466667,99
600000000.0,3,60,70,True,True,False,True,True,False,True,False,36,35,0.29,0.06,0.05,-3.5,38,,1,496,refine,completed,114,10.86,0.01845,15,0,{},2026-03-19,0.157461,1175911.0287,1000000.0,13,11,36.0,35.0,0.123821,496,23,14,13,"{'limit_down': 1, 'missing': 12}",51,2025-10-09,0.175911,29,0.571429,100
